,pickup_date,month,day_of_week,Holiday,hour_of_day,minutes_per_mile,traffic
7371,2021-11-03,November,Wednesday,NA,14,6.3538349256900215,21800
7372,2021-11-03,November,Wednesday,NA,20,5.1746595618709295,25590
7373,2021-11-04,November,Thursday,NA,3,3.755460488133755,4140
7374,2021-11-04,November,Thursday,NA,14,6.138545953360768,22670
7375,2021-11-05,November,Friday,NA,0,4.283541737073335,17110
7376,2021-11-05,November,Friday,NA,10,5.508130081300814,22190
7377,2021-11-06,November,Saturday,NA,4,3.6501717394385524,10340
7378,2021-11-06,November,Saturday,NA,19,6.026936026936027,37450
7379,2021-11-07,November,Sunday,NA,15,4.961194714891834,20800
7380,2021-11-08,November,Monday,NA,2,3.7090163934426235,4410
7381,2021-11-08,November,Monday,NA,7,5.790080220306514,23700
7382,2021-11-08,November,Monday,NA,13,5.439521800281294,18590
7383,2021-11-08,November,Monday,NA,20,4.626027369673019,19960
7384,2021-11-09,November,Tuesday,NA,1,3.7637362637362637,5040
7385,2021-11-09,November,Tuesday,NA,4,2.7477229659514637,4390
7386,2021-11-09,November,Tuesday,NA,5,3.080618961758854,7640
7387,2021-11-09,November,Tuesday,NA,13,5.612121212121212,18910
7388,2021-11-09,November,Tuesday,NA,16,6.675041876046901,21610
7389,2021-11-09,November,Tuesday,NA,19,5.4841007260362105,26140
7390,2021-11-10,November,Wednesday,NA,1,3.94990366088632,6330
7391,2021-11-10,November,Wednesday,NA,11,5.643631436314363,18370
7392,2021-11-11,November,Thursday,Veterans Day,14,5.681976339596381,21110
7393,2021-11-11,November,Thursday,Veterans Day,16,6.0527077903272515,24830
7394,2021-11-11,November,Thursday,Veterans Day,21,4.861192853231271,26420
7395,2021-11-12,November,Friday,NA,5,2.8624095715080693,9130
7396,2021-11-12,November,Friday,NA,10,5.77936532587876,24720
7397,2021-11-12,November,Friday,NA,20,5.430606044641133,33420
7398,2021-11-12,November,Friday,NA,22,4.905981546293351,33400
7399,2021-11-13,November,Saturday,NA,7,3.726534753932014,12690
7400,2021-11-13,November,Saturday,NA,9,4.62719298245614,20330
7401,2021-11-14,November,Sunday,NA,1,4.416135881104034,30050
7402,2021-11-14,November,Sunday,NA,4,3.5656946760775905,13380
7403,2021-11-14,November,Sunday,NA,11,4.945887445887445,23710
7404,2021-11-15,November,Monday,NA,1,3.8148148148148144,7190
7405,2021-11-15,November,Monday,NA,9,5.718853837514476,24960
7406,2021-11-17,November,Wednesday,NA,2,3.785013703421055,4500
7407,2021-11-17,November,Wednesday,NA,6,4.287109375,15870
7408,2021-11-18,November,Thursday,NA,2,3.9288735181594108,5600
7409,2021-11-18,November,Thursday,NA,4,2.7296248382923674,5710
7410,2021-11-18,November,Thursday,NA,6,4.295489196600257,16000
7411,2021-11-18,November,Thursday,NA,12,5.7463702359346644,21060
7412,2021-11-19,November,Friday,NA,3,3.6683797303497165,6240
7413,2021-11-19,November,Friday,NA,6,4.082466243483193,16560
7414,2021-11-19,November,Friday,NA,8,5.960665869636652,29280
7415,2021-11-19,November,Friday,NA,10,5.675117028390784,22770
7416,2021-11-19,November,Friday,NA,22,5.0892133008921325,37330
7417,2021-11-20,November,Saturday,NA,3,4.034967060015927,15120
7418,2021-11-20,November,Saturday,NA,9,4.58371842267406,21800
7419,2021-11-20,November,Saturday,NA,20,5.511760298256515,37440
7420,2021-11-21,November,Sunday,NA,8,3.5103244837758116,14130
7421,2021-11-21,November,Sunday,NA,15,5.492424242424242,26130
7422,2021-11-21,November,Sunday,NA,21,4.533333333333333,23130
7423,2021-11-22,November,Monday,NA,7,5.5797598996504965,24400
7424,2021-11-22,November,Monday,NA,8,5.978485726106744,28790
7425,2021-11-22,November,Monday,NA,19,5.391444752445439,26580
7426,2021-11-23,November,Tuesday,NA,11,5.8102944481906045,21510
7427,2021-11-23,November,Tuesday,NA,19,6.162112104292932,27640
7428,2021-11-24,November,Wednesday,NA,6,3.9595516569200777,15290
7429,2021-11-24,November,Wednesday,NA,17,6.720323662250248,27660
7430,2021-11-25,November,Thursday,Thanksgiving Day,10,4.3807339449541285,13470
7431,2021-11-25,November,Thursday,Thanksgiving Day,12,4.687563307129648,16920
7432,2021-11-25,November,Thursday,Thanksgiving Day,18,4.7863594463859815,34100
7433,2021-11-25,November,Thursday,Thanksgiving Day,21,4.522353006189213,32060
7434,2021-11-26,November,Friday,NA,7,3.7583333333333333,12410
7435,2021-11-27,November,Saturday,NA,21,5.044910179640719,30110
7436,2021-11-28,November,Sunday,NA,14,5.165144596651446,22760
7437,2021-11-28,November,Sunday,NA,23,3.9150920974450387,17080
7438,2021-11-29,November,Monday,NA,4,2.6488162083729954,5440
7439,2021-11-29,November,Monday,NA,11,5.337262606417813,18850
7440,2021-11-29,November,Monday,NA,14,6.015686274509804,22670
7441,2021-11-29,November,Monday,NA,17,6.431957799145298,26000
7442,2021-11-30,November,Tuesday,NA,2,3.833333333333333,3650
7443,2021-11-30,November,Tuesday,NA,10,5.662650602409639,20550
7444,2021-11-30,November,Tuesday,NA,11,5.648339964552948,19200
7445,2021-11-30,November,Tuesday,NA,15,6.50730411686587,23090
7446,2021-12-02,December,Thursday,NA,0,4.207133507853403,15360
7447,2021-12-02,December,Thursday,NA,3,3.58187134502924,4090
7448,2021-12-02,December,Thursday,NA,11,5.651191331417625,19520
7449,2021-12-03,December,Friday,NA,2,3.8089615563958024,8000
7450,2021-12-03,December,Friday,NA,10,5.599128540305011,23070
7451,2021-12-03,December,Friday,NA,11,5.705992509363296,22350
7452,2021-12-04,December,Saturday,NA,4,3.6693803696385494,11060
7453,2021-12-04,December,Saturday,NA,13,5.663533365620276,28500
7454,2021-12-04,December,Saturday,NA,18,5.999363867684478,37140
7455,2021-12-05,December,Sunday,NA,10,4.5064936218597875,22220
7456,2021-12-05,December,Sunday,NA,12,5.153460503790658,25600
7457,2021-12-05,December,Sunday,NA,17,5.444780813570333,28900
7458,2021-12-05,December,Sunday,NA,21,4.595531696759127,23960
7459,2021-12-06,December,Monday,NA,0,3.950180459159508,13100
7460,2021-12-06,December,Monday,NA,10,5.506680907082027,21320
7461,2021-12-06,December,Monday,NA,20,5.252313046430693,27900
7462,2021-12-06,December,Monday,NA,22,4.329356471438901,20030
7463,2021-12-07,December,Tuesday,NA,3,3.36796707386488,3320
7464,2021-12-07,December,Tuesday,NA,11,5.633606018411077,19460
7465,2021-12-07,December,Tuesday,NA,14,6.150234741784037,23570
7466,2021-12-07,December,Tuesday,NA,15,6.476642913697545,24290
7467,2021-12-07,December,Tuesday,NA,22,4.468780531130651,23040
7468,2021-12-08,December,Wednesday,NA,3,3.3329855581485672,3820
7469,2021-12-08,December,Wednesday,NA,22,4.699074074074074,25410
7470,2021-12-09,December,Thursday,NA,1,3.9065817409766455,9270
7471,2021-12-09,December,Thursday,NA,5,3.2235879426397425,9090
7472,2021-12-09,December,Thursday,NA,9,5.804243176755785,27260
7473,2021-12-09,December,Thursday,NA,13,5.670216362407032,22720
7474,2021-12-09,December,Thursday,NA,21,4.9183006535947715,30210
7475,2021-12-09,December,Thursday,NA,22,4.69309080416086,30460
7476,2021-12-10,December,Friday,NA,0,4.3619026988864285,21500
7477,2021-12-10,December,Friday,NA,5,2.9846335697399526,9470
7478,2021-12-10,December,Friday,NA,10,5.292715617715618,24300
7479,2021-12-10,December,Friday,NA,12,5.656565656565657,23450
7480,2021-12-10,December,Friday,NA,14,6.277056277056277,25950
7481,2021-12-10,December,Friday,NA,17,6.615669911914696,34470
7482,2021-12-11,December,Saturday,NA,6,3.2898550724637676,11090
7483,2021-12-11,December,Saturday,NA,10,5.034826472962067,25660
7484,2021-12-11,December,Saturday,NA,21,5.4665451230628985,39460
7485,2021-12-11,December,Saturday,NA,22,5.288621734191594,42720
7486,2021-12-12,December,Sunday,NA,2,4.123748211731044,24490
7487,2021-12-13,December,Monday,NA,21,4.418590668590669,21360
7488,2021-12-14,December,Tuesday,NA,3,3.5046728971962615,3530
7489,2021-12-14,December,Tuesday,NA,6,4.1757511607048645,14780
7490,2021-12-14,December,Tuesday,NA,10,5.512387387387387,20870
7491,2021-12-14,December,Tuesday,NA,17,6.684251375373657,27320
7492,2021-12-14,December,Tuesday,NA,23,4.265321869488536,19840
7493,2021-12-15,December,Wednesday,NA,8,5.868878357030016,30390
7494,2021-12-15,December,Wednesday,NA,11,5.599959012193872,22130
7495,2021-12-15,December,Wednesday,NA,18,6.301369863013698,32310
7496,2021-12-16,December,Thursday,NA,1,3.9026439334068534,8740
7497,2021-12-16,December,Thursday,NA,6,3.970677062115218,15220
7498,2021-12-16,December,Thursday,NA,7,5.351617440225035,24310
7499,2021-12-16,December,Thursday,NA,8,5.758663564896518,29640
7500,2021-12-16,December,Thursday,NA,13,5.653021442495127,23250
7501,2021-12-17,December,Friday,NA,13,5.705521472392638,24230
7502,2021-12-17,December,Friday,NA,16,6.435643564356436,28290
7503,2021-12-18,December,Saturday,NA,9,4.566083108085561,22180
7504,2021-12-18,December,Saturday,NA,10,5.001527650473571,25240
7505,2021-12-18,December,Saturday,NA,21,4.938725490196078,28630
7506,2021-12-18,December,Saturday,NA,23,4.497354497354497,30090
7507,2021-12-19,December,Sunday,NA,12,4.983818770226538,25050
7508,2021-12-19,December,Sunday,NA,22,4.367201426024955,20550
7509,2021-12-20,December,Monday,NA,4,2.771159096550013,5510
7510,2021-12-20,December,Monday,NA,12,5.60478199718706,21750
7511,2021-12-20,December,Monday,NA,14,5.9350775193798455,23690
7512,2021-12-20,December,Monday,NA,15,6.046996457887547,23380
7513,2021-12-20,December,Monday,NA,21,4.625346500346501,18200
7514,2021-12-21,December,Tuesday,NA,0,4.0743127147766325,9890
7515,2021-12-21,December,Tuesday,NA,5,2.8186763867254303,8180
7516,2021-12-21,December,Tuesday,NA,9,5.136165577342048,22210
7517,2021-12-21,December,Tuesday,NA,10,5.18018018018018,21090
7518,2021-12-21,December,Tuesday,NA,11,5.388314257222727,20900
7519,2021-12-21,December,Tuesday,NA,14,5.833333333333333,23330
7520,2021-12-22,December,Wednesday,NA,5,2.9809584011737544,8580
7521,2021-12-22,December,Wednesday,NA,6,4.138126514973806,14140
7522,2021-12-22,December,Wednesday,NA,9,5.0,22290
7523,2021-12-22,December,Wednesday,NA,12,5.472671869730693,21720
7524,2021-12-22,December,Wednesday,NA,19,5.2774431115165354,25500
7525,2021-12-23,December,Thursday,NA,11,5.413986168630132,22280
7526,2021-12-23,December,Thursday,NA,12,5.586080586080586,23070
7527,2021-12-23,December,Thursday,NA,20,5.031521058749888,22260
7528,2021-12-23,December,Thursday,NA,21,4.74647686155018,20820
7529,2021-12-24,December,Friday,NA,12,5.160028181981497,20320
7530,2021-12-25,December,Saturday,Christmas,23,4.074684441873659,18580
7531,2021-12-26,December,Sunday,NA,6,3.014145810663765,6310
7532,2021-12-26,December,Sunday,NA,9,3.9460832683246965,11480
7533,2021-12-27,December,Monday,NA,3,3.203017832647462,3770
7534,2021-12-27,December,Monday,NA,4,2.9607046070460705,4870
7535,2021-12-27,December,Monday,NA,6,3.4125033575073864,9600
7536,2021-12-27,December,Monday,NA,7,3.7878329590907898,12320
7537,2021-12-29,December,Wednesday,NA,1,3.9552458803585395,7520
7538,2021-12-29,December,Wednesday,NA,4,3.0004152773197514,4720
7539,2021-12-29,December,Wednesday,NA,6,3.6503362151777132,10270
7540,2021-12-29,December,Wednesday,NA,9,4.618897084650509,17670
7541,2021-12-29,December,Wednesday,NA,22,4.2896174863387975,17530
7542,2021-12-30,December,Thursday,NA,8,4.425942156003505,16830
7543,2021-12-30,December,Thursday,NA,15,5.398354193991818,23440
7544,2021-12-30,December,Thursday,NA,21,4.658666666666667,19650
7545,2021-12-31,December,Friday,NA,4,3.433947106269482,5840
7546,2021-12-31,December,Friday,NA,6,3.0564603691639523,8350
7547,2021-12-31,December,Friday,NA,8,4.020530284322902,12220
7548,2021-12-31,December,Friday,NA,12,5.020996459919058,18620
7549,2021-12-31,December,Friday,NA,19,4.74410669975186,35340
7550,2021-01-01,January,Friday,New Year's Day,0,4.194341943419435,28750
7551,2021-01-01,January,Friday,New Year's Day,1,4.040639524075107,33820
7552,2021-01-01,January,Friday,New Year's Day,6,3.5391923990498815,9210
7553,2021-01-02,January,Saturday,NA,3,3.763744886368489,3740
7554,2021-01-02,January,Saturday,NA,23,4.011387163561076,14990
7555,2021-01-03,January,Sunday,NA,7,3.406593406593407,7610
7556,2021-01-03,January,Sunday,NA,9,4.0723576476206045,9620
7557,2021-01-03,January,Sunday,NA,11,4.4299701715110755,13800
7558,2021-01-04,January,Monday,NA,0,3.7659574468085104,7170
7559,2021-01-05,January,Tuesday,NA,0,3.874294818120854,6640
7560,2021-01-05,January,Tuesday,NA,7,4.474993936286394,15840
7561,2021-01-05,January,Tuesday,NA,19,4.643449419568824,17530
7562,2021-01-05,January,Tuesday,NA,23,3.9743589743589745,10110
7563,2021-01-06,January,Wednesday,NA,1,3.8705593348450487,4540
7564,2021-01-06,January,Wednesday,NA,12,5.141736719133261,16040
7565,2021-01-06,January,Wednesday,NA,14,5.560224089635854,19270
7566,2021-01-06,January,Wednesday,NA,17,5.467830503578438,23540
7567,2021-01-06,January,Wednesday,NA,20,4.537633944002765,15660
7568,2021-01-07,January,Thursday,NA,11,5.136612021857924,15550
7569,2021-01-07,January,Thursday,NA,13,5.298999504499746,17400
7570,2021-01-07,January,Thursday,NA,14,5.510878977136645,19080
7571,2021-01-08,January,Friday,NA,17,5.555555555555556,25890
7572,2021-01-08,January,Friday,NA,18,5.2194735262111145,26720
7573,2021-01-08,January,Friday,NA,20,4.639215686274509,21370
7574,2021-01-09,January,Saturday,NA,20,4.682564100117977,22540
7575,2021-01-10,January,Sunday,NA,20,4.333333333333333,16510
7576,2021-01-10,January,Sunday,NA,21,4.099843777808538,15080
7577,2021-01-10,January,Sunday,NA,22,3.987701908957415,14330
7578,2021-01-11,January,Monday,NA,1,3.8618497252273345,4660
7579,2021-01-11,January,Monday,NA,2,3.6405529953917055,3210
7580,2021-01-11,January,Monday,NA,17,5.364583333333334,20850
7581,2021-01-11,January,Monday,NA,18,4.972075249853027,19790
7582,2021-01-12,January,Tuesday,NA,22,4.1759779442363705,13400
7583,2021-01-13,January,Wednesday,NA,5,3.3772981614708235,5790
7584,2021-01-13,January,Wednesday,NA,13,5.285060341240117,18150
7585,2021-01-13,January,Wednesday,NA,20,4.444444444444445,16010
7586,2021-01-13,January,Wednesday,NA,21,4.196689040520161,14440
7587,2021-01-14,January,Thursday,NA,5,3.324450594942398,6060
7588,2021-01-14,January,Thursday,NA,13,5.2210150614284325,18200
7589,2021-01-14,January,Thursday,NA,14,5.373406193078324,20130
7590,2021-01-14,January,Thursday,NA,15,5.494551722274153,20600
7591,2021-01-14,January,Thursday,NA,16,5.758101851851852,21050
7592,2021-01-14,January,Thursday,NA,17,5.687317251461987,23640
7593,2021-01-15,January,Friday,NA,2,3.7337167254825077,3790
7594,2021-01-15,January,Friday,NA,5,3.0738369772058807,6120
7595,2021-01-15,January,Friday,NA,15,5.740333554596747,23280
7596,2021-01-15,January,Friday,NA,21,4.725829725829725,22350
7597,2021-01-15,January,Friday,NA,22,4.532176698672724,23680
7598,2021-01-16,January,Saturday,NA,14,5.1534223813006665,22380
7599,2021-01-16,January,Saturday,NA,15,5.174319727891157,23350
7600,2021-01-16,January,Saturday,NA,19,4.872685185185185,26490
7601,2021-01-17,January,Sunday,NA,4,3.3500587973557083,5200
7602,2021-01-17,January,Sunday,NA,6,3.258848408631617,6680
7603,2021-01-17,January,Sunday,NA,9,3.9883551673944684,10790
7604,2021-01-17,January,Sunday,NA,12,4.723707664884136,18210
7605,2021-01-17,January,Sunday,NA,19,4.559273321731794,19040
7606,2021-01-17,January,Sunday,NA,22,4.062181447502549,17170
7607,2021-01-19,January,Tuesday,NA,8,5.149933107571386,21860
7608,2021-01-19,January,Tuesday,NA,21,4.2682926829268295,12490
7609,2021-01-20,January,Wednesday,NA,7,4.736882716049383,17800
7610,2021-01-20,January,Wednesday,NA,10,4.921436588103255,16610
7611,2021-01-21,January,Thursday,NA,11,5.077235665898456,16480
7612,2021-01-21,January,Thursday,NA,23,3.9953271028037385,12730
7613,2021-01-22,January,Friday,NA,11,5.215686274509804,17370
7614,2021-01-22,January,Friday,NA,13,5.477489564698867,20580
7615,2021-01-22,January,Friday,NA,21,4.550322718431572,20020
7616,2021-01-23,January,Saturday,NA,14,5.287859824780975,24890
7617,2021-01-23,January,Saturday,NA,20,4.668769716088328,25890
7618,2021-01-25,January,Monday,NA,10,5.049803104007412,17050
7619,2021-01-25,January,Monday,NA,21,4.284490145672665,12550
7620,2021-01-26,January,Tuesday,NA,0,3.8261997405966284,6690
7621,2021-01-26,January,Tuesday,NA,4,3.058999866307391,2900
7622,2021-01-26,January,Tuesday,NA,9,4.866536779454803,19760
7623,2021-01-26,January,Tuesday,NA,16,5.372993389990557,21010
7624,2021-01-26,January,Tuesday,NA,19,4.661178185382969,19660
7625,2021-01-27,January,Wednesday,NA,4,3.1325903700528643,3070
7626,2021-01-27,January,Wednesday,NA,5,3.383084577114428,5770
7627,2021-01-27,January,Wednesday,NA,11,5.171612606395216,16680
7628,2021-01-27,January,Wednesday,NA,21,4.298245614035088,15490
7629,2021-01-28,January,Thursday,NA,9,5.191606596849381,21060
7630,2021-01-28,January,Thursday,NA,12,5.489792417224224,18130
7631,2021-01-28,January,Thursday,NA,13,5.387654829687344,19580
7632,2021-01-28,January,Thursday,NA,20,4.802955665024631,21290
7633,2021-01-28,January,Thursday,NA,21,4.452450849568544,18510
7634,2021-01-29,January,Friday,NA,9,5.134228187919463,23930
7635,2021-01-29,January,Friday,NA,15,5.859294125258799,26540
7636,2021-01-30,January,Saturday,NA,0,4.103448275862069,16190
7637,2021-01-30,January,Saturday,NA,4,3.551191871824932,4870
7638,2021-01-30,January,Saturday,NA,6,3.342696629213483,8650
7639,2021-01-30,January,Saturday,NA,11,4.86853510546085,20690
7640,2021-01-30,January,Saturday,NA,12,5.062794503262948,22540
7641,2021-01-30,January,Saturday,NA,17,5.285982148391495,26700
7642,2021-01-31,January,Sunday,NA,11,4.547718482440965,18200
7643,2021-01-31,January,Sunday,NA,12,4.774724223126979,20220
7644,2021-02-01,February,Monday,NA,8,5.880899147322504,11320
7645,2021-02-02,February,Tuesday,NA,14,5.524581855043081,18270
7646,2021-02-02,February,Tuesday,NA,17,5.370716728905174,19520
7647,2021-02-03,February,Wednesday,NA,2,4.0672451193058565,3230
7648,2021-02-03,February,Wednesday,NA,17,6.11304012345679,23160
7649,2021-02-04,February,Thursday,NA,7,5.147392290249433,19710
7650,2021-02-04,February,Thursday,NA,14,6.393826470797229,20460
7651,2021-02-04,February,Thursday,NA,18,6.1087369420702755,23780
7652,2021-02-04,February,Thursday,NA,21,4.6634093376764385,17950
7653,2021-02-05,February,Friday,NA,23,4.331669604778849,20460
7654,2021-02-06,February,Saturday,NA,0,4.302564102564102,17290
7655,2021-02-06,February,Saturday,NA,3,3.8375909509102097,6500
7656,2021-02-06,February,Saturday,NA,4,3.472596585804133,5430
7657,2021-02-06,February,Saturday,NA,14,5.835866261398176,24230
7658,2021-02-07,February,Sunday,NA,0,4.1393403668852775,18310
7659,2021-02-07,February,Sunday,NA,17,4.521050417159022,18000
7660,2021-02-08,February,Monday,NA,5,3.3490324345357108,6720
7661,2021-02-08,February,Monday,NA,14,5.845667760359703,20300
7662,2021-02-08,February,Monday,NA,18,5.474489795918367,23180
7663,2021-02-10,February,Wednesday,NA,2,3.9263143740755675,3130
7664,2021-02-10,February,Wednesday,NA,9,5.427842586383109,21400
7665,2021-02-10,February,Wednesday,NA,12,5.632694621864298,18290
7666,2021-02-10,February,Wednesday,NA,17,6.100984139536927,23560
7667,2021-02-11,February,Thursday,NA,9,5.531574740207834,22670
7668,2021-02-11,February,Thursday,NA,12,5.518446727401951,19460
7669,2021-02-12,February,Friday,Lincoln's Birthday,1,3.95083932853717,6070
7670,2021-02-12,February,Friday,Lincoln's Birthday,5,3.1631267785742585,6480
7671,2021-02-12,February,Friday,Lincoln's Birthday,15,6.036614826131808,23480
7672,2021-02-12,February,Friday,Lincoln's Birthday,21,4.629257465698143,22760
7673,2021-02-13,February,Saturday,NA,7,3.6278010854726466,10960
7674,2021-02-13,February,Saturday,NA,17,5.492926613616269,29630
7675,2021-02-14,February,Sunday,NA,6,3.238800177422932,7560
7676,2021-02-14,February,Sunday,NA,10,4.355231143552311,15890
7677,2021-02-14,February,Sunday,NA,13,4.853249475890985,22870
7678,2021-02-14,February,Sunday,NA,21,4.41919191919192,22790
